text,label
@USER يا رب تسلميلي يا اختي وصديقتي والله 🙏🏻🌺<LF>اهو بضحك والله 😂😂,0
طبعا يا سيدي يا بختك وانت اللي زيك مين 😂😂♥️! URL,0
وهاب الجحش ماع ماع ماع,1
@DimaSadek يا بهيمة قالك الزلمي ما بدو يروح البلد على المجهول او اذا كنت حضرتك حابة يصير لبنان متل سوريا يلعنك شو انك رخيصة,1
تحب دولة الإسلام صرمك يتهرى جهاد نكاح دولة الإسلام خلاتك عورة ناقصة عقل ودين ونجسة الكلب الأسود والحمار والغائط الخرى تبطلين الصلاة وشهادتكي نصف شهادة وعقيقتي نصف عقيقة وديتكي نصف دية وميراثكي ربع ميراث والقرآن أمر بضربك والزواج عليكي بثلاثة ضراير صوتكي عار لانكي مسلمة عورة نجسة عاااار ساسك لراسك قحبة رخيصة تدافعين إذلالك وجعلك نصف إنسان ههههههههه,1
@DimaSadek يا ريتو تارقك بشي انينه او صرمايه على وجك,1
عريانة رمضاااان احشم استر روحك,0
@DimaSadek بكرى نصر الله بجيب شبيحة من سورية وايران وببلش قتل بلعالم وبقول مؤامرة كونية,0
RT @USER: دائمًا نستخدم عبارة يا ليت أستبدلها وقل يا رب فالأولى جالبة للغم مُحبطة للهمم والثانية مبشرة بالإجابة والنعم .,0
احد منكم يشرح لنا هل االذين يخونون جبران باسيل تاريخهم حافل بالنضال و اغلبهم مصاب على جبهات الجنوب,0
معلومة تونس المسلم والكافر ترى بسب وقذف المسلمين يرضى أردت سب الكفار فرق تجمع وأختر الألفاظ والوصف الصحيح,0
@USER يا لبييييه يا لبيييه يا مساء النور والسرور هاتي بوسه 🙊❤️ URL,0
@yumnafawaz واو ��� بس بتضلك واطية,1
مام مناش سمعين تني,0
@joellebouyounes سالم زهران لرئاسة الحكومة,0
@DimaSadek عاهرة القرن في لبنان,1
@DimaSadek الغبرة اللي على حذاء السيد  اشرف من راسك يا واطية,1
RT @USER: يا يسوع يا معود ، تكفى اغفرلي الله يهداتش =)) URL,0
نقولو للعبدلي ابقى الفكاهة الشرف خاطيك فكاهي يهدر مفهوم الشرف علامات القيامة جسد النساء العاري ماكانش يتفرج دار المرا سلعة حبيتو اتعروها اوباه اتبيعو لحمها التلفزة,0
@USER الف سلامه عليك يا عم الناس يا تاج و فخر الزمالك يا ابن تونس الحبيبه ... آن شاء الله تكون بسيطه و ترجع بسرعه لينا,0
مجرد قرار لتضليل الراي العام الميراث مراهش حالة حالات المراة تورث الرجل بتطبيق القرار السبب,0
بصو يا ارسنال يا اصحابي احنا ناخد اليوروليج عشان المركز الرابع دا مبقاش مضمون ;-),0
@Linalina961 @DimaSadek السيد حسن نصرالله يا حقيرة,1
وللحق هم كارهون,0
@DimaSadek كل الاحترام لديما كلن يعني كلن يعني كلن,0
يا عيُون الحر يا عنق الغزال<LF>ياشبيه الرّيم يازُول الظّبي💕,0
@USER @USER <LF>يا الله يا رحيم يا رزاق يا كريم,0
وحاتم بلحاج ماكش راجل وميبون ترمتك ياطحا القحاب,0
قول يا ستموني قول <LF>ده القلب منك مليان جفا واه يا قفا اه يا قفا 🤣🤣🤣 URL,0
@USER يبني والله م انا 😂😂😂<LF>محسن يا بكار يا عمر اسلام والله يبني مش انا 😂😂😂,0
مزرعة كل مين إيدو إلو,0
تاكل روحك اااخويا تبالك محترمة دافع خويا مدي تونسية متربية مجمعناش,0
يا سنَا شمسي يا ضحكة الصبح البهي🧡.,0
RT @USER: العشق كله والله العظيم ربنا يخليك يا ابو قلب ابيض يا نضيف يا احلي اخ والله URL,0
الحرابي سيرينه برا نيك بايرة خرية ناتنة عنبة قارصة,0
الشعب ده هيشلني<LF>يعني انت يا راجل اتخبطت في رجليك الساعة ١٢ جي تفتكر تيجي الاستقبال الساعة ٥ الفجر <LF>حرام يعني ماهو يا تيجي ١٢ بالليل وقتها يا تكمل يا رجولة وتيجي الصبح <LF>لا ازاي لازم انكد عالدكاترة وقت ما يدخلوا يريحوا 😃😃,0
لطفي زعيييييم شابو الجزائر,0
RT @USER: 👧🏻 : حبيبي دعيت لي في الصلاة ؟!<LF>👨🏻 : أنا أدعيلك في كل خطواتي <LF>خف علينا ياطيور الجنه <LF>يالشعراوي يا إبن تيمية يا نور الإيمان <LF>يا…,0
خخخخخخخخ نيال هيك ناس عايشة متل الحمير بتعلف وبتنام وخلص,1
@DimaSadek إذا السيد حسن قبلك مسمار بنعلو إيلك الشرف,1
@USER يا جماهير يا ولهانه سهرانه تفكر,0
حط لسانك بتمك وإيدك ع راسك بس تجيب سيرة المستقبل,0
يعلن معهد جبران باسيل للعلوم المالية عن بدء دورات مالية اختصاص إدارة الدولة من دون ميزانية الوظيفة مؤمنة,0
"@yumnafawaz يمنى ضيعان العلم. 
المضموووووون.",0
@USER وانتي طيبه يا منووو يا رب <LF>تسلمي يا رب ويسلم ذوءك ان شالله 🌹🌹,0
راهنت عليك ولم اخسر ❤️❤️<LF>يا وحش يا جلاد يا كبير<LF>يا مرعب يا قناص يا يصياد<LF>🖤💛🖤💛🖤💛🖤💛<LF>#الاتحاد_النصر URL,0
نحبك يا #طرابلس يا بلادي 💕 URL,0
كلاب هادو تا تونس نكماتكم,1
@DimaSadek فال لن يسقط العهد يا غبية ... عفوا يا كذابة,1
@DimaSadek موتي يا سيارة الأجرة,1
#اجمل_نصيحه_قبل_رمضان<LF>اجمل نصيحه.💔<LF>تكفون لا تنسوهم من دعاكم الان وبكره وخصوصا في رمضان عند الإفطار <LF>نفطر واحنا ءامنين مطمئنين وهم هذي حالتهم<LF>اللهم النصر القريب لجنودنا اللهم عجل بنصرهم يارب يا قوي يا قهار يا جبار يامن يجيب الدعاء انصرهم وثبتهم<LF>امين <LF> URL,0
@yumnafawaz حر ��� ما عجبك ما تسمعيش,0
هدا عدالة السماء بسب الشهيد وهو في ودم محمد ابودياب في رقبته ضحاء به انسان بري,0
@USER يا منتصر يا بنتي انا بحبك جداً حقيقي، كل سنة وانتي جميلة وقمر وخفيفه وميتشبعش منك❤️❤️❤️❤️❤️❤️,0
@DimaSadek انتي خايفة ���,0
بقيلك قلقانه وانت تفوت تنام .. يا سلام على حبك يا سلام,0
مواطن ينتظر خيرا الاحزاب اليسارية تحارب القرآن ويصوت يعرض طبيب الامراض العقلية لحزب سياسي يعادي دينك يفكر مصلحتك والله يتورع محوك وجه الارض ليتخلص الفرصة,0
RT @USER: مبروك يا بعد الدنيا يا اول فرحه ❤️ 😭منها للأعلى ياروح خالتك إنت 👨🏻‍⚕️✨ @USER <LF>وتخرج حفيدنا من الجامعه <LF>احلى Respira…,0
@USER يا روحى يا صدفه ده من حظى و الله العظيم ، و مش قيمتك و الله دي حاجه بسيطه انتى اغلى بكتير ، تتهني بيها يا رب و تسعدك زي ما بتسعدينا كلنا 😘♥️♥️♥️,0
يستاهل حقه وماجاه,0
@DimaSadek قمة السخافة فيكي خنزيرة,1
جبران باسيل هو نفسه لا يتغير في الداخل يعزز الشراكة اللبنانية وفي الخارج يعزز التفاهمات العربية انه مهندس السياسات,0
وئام وهاب والله لو وجدت من هو أقذر منك أو أسفل أو أكثر انحطاطا لدفنت نفسك أنت عنوان للرذيلة والدياثة,1
@Jessicaazar مش انت على اساس قوات يعني منفهم منٌك هلٌق بطلتي صرت حراك مدني,0
RT @USER: يا حارس مالنا ودمنا يا جيشنا جيش الهناء جيش واحد شعب واحد <LF>#اعتصام_القياده_العامه URL,0
@USER 😂😂😂😂😂 ايوا ايوا انا فاكراها. ... هي وفتحي يا وردة قفلي يا وردة 😂😂,0
سد بوزك عماد عثمان أشرف من أن يتكلم امثالك عنه,1
@USER اسمع يا احما يا رمزى وانا بكلمك وانا عامل اعرررررر حلاقه ف الدنيا,0
@DimaSadek إنتي عم تتخايلي إنو إذا كانوا الحزب و الحركةو طلعتي قدامن  ممكن يصير وجّك خريطة لبنان،تخيالي بس�,1
RT @USER: يا الناس صايرين ينرفزون يا انا صايره دلوعه وماستحمل شي 🙂🙂,0
آه يا حلو .. يا مسليني .,0
"@yumnafawaz @lara_msaed كاذبة اشرة
لانه منذ بعض الوقت المتظاهرين كانوا بوزعوا ورود عالجيش
مش قلنالكم اعلام فتنة",1
@USER @USER و انتي شو زاعجك يا فتنة يا طاءفية ؟ انا حابب اعرف شو طاءفتك ؟ فيكي تقوليلي ما هي طاءفتكي ؟,1
جيت بلاصة الشاب بشير نيكها بكاس شفتش الدم نعاودلها ماية لقحبة,0
@USER @USER @USER @USER يا حياتي يا ايوته يا جميله 😘 😘 😘 😘 😘,0
دزاير سيد قاعد يهدر شرف نقلك كراج تمد شراف عائلتك,0
@USER @USER انت يا انك حمار يا انك حمار,1
المهم نحنا فينيقيين مش عرب واللاجئين السوريين ما بيشبهونا,0
@DimaSadek وانت يا لقيطة نزلي رقصي بالساحة,1
حبني حبيبي وامسح جروحي تعال الحين تعال يا ساكن وسط روحي يا روحي ....✨,0
"@DimaSadek اولاً إنتي مين معترف فيكي إنك من الشعب؟!
النجاسه بعيدة عن الطاهرة( وأنتي) مدنسة",1
كارطي,0
مكلخين,0
يا رب صبرني يا رب عشان ما اديها المزنه URL,0
يا حسن يا خولي الجنينه يا حسن<LF>ياحسن يا غالي علينا يا حسن<LF>يا خولي الجنينه ادلع يا حسن<LF>يا عقلي يا روحي يانور العيون<LF>يابلسم جروحي يا اصل الشجون<LF>يافتنه يا زينه يا سلوى الحزينه<LF>عالبال او ناسينا يا خاين يا حسن<LF>يا خولي الجنينه ادلع ياحسن<LF>ياخاين بحبك ياظالم يا قاسي URL,0
يقف وراء هدا القانون ظاهره يتغنى بالمرأة باطنه عكس تماما أقول للأسف جهلنا بأمور ديننا السمح تدفعنا لمثل هته الحماقات تعلم أخي أختي أهناك حالة الميراث ترث المرأة أكثر الرجل حالات أخرى ترث المرأة يرث الرجل قطعا الحالة يرث الرجل ضعف المرأة فتلك حالة واحدة أضن الأغلبية الساحقة تعلم هدا الأمر المرجو الإطلاع زمن المعلومة,0
RT @USER: @USER كل سنه و انت طيب يا ابو الخير يا محترم يا اطيب خلق الله ❤️❤️,0
RT @USER: @USER ايدي كدة يا حلاوة بوزي كدة يا حلولي 😂💃💃<LF>#ابتدي_يومك_عالراديو9090,0
تحدیات الدنیا یلزمها ایمان صادق وحتما ادنی ای شک هناک فی المقابل رب کریم رب السماوات الارض رب العرش الکریم قل یا ستزول الاهوال,0
@USER القمممممممم يا زباله يا حافز يا ٢٠ سنه بطولتين,1
ههههعههههه قحبة طيحتك,0
أحبك، يا شمس النهار في قلبي وقمر الليل في عيني أحبك يا حالي وكل أحوالي يا سروري وكل أسباب بهجتي، أحبك يا طمأنيتي وسبب طمأنينتي، أحبك يا وهج طرقاتي المظلمة وضماد جراحي المعلقمه. URL,0
@berrynawal نوال الله يحميكي,0
"@DimaSadek @LBCI_NEWS يلعن أصلك أصل عاطل (حرفيا"" ؛ من قلب الجنوب)",1
يا سلام شايفنك يا البرجوكي<LF>متوشحه بالقمرات<LF>مشلوله بنص دستوري<LF>كاتباه الدبابات<LF>الناس الجد راجينك<LF>الناس الجنهم ثوره<LF>السدرو بنور الهامش<LF>الصبرو سنين ودنين<LF>الناس المحرومين<LF>الشالو الشمعه سنين<LF>السكنو بيوت الطين<LF>الهتفو بنبض الشارع<LF>حريه-سلام-وعداله<LF>والوحده خيار الشعب<LF>والشعب الطيب صابر,0
ريق بارد,0
@USER يا باطل عليك يا بلدي ...,0
اللهم صلِّ صلاة كاملة وسلم تسليماً تاماً على سيدنا محمد <LF>صلاةً تنحل بها العُقد وتنفرج بها الكُرب وتُقضى بها الحوائج وتُنال بها الرغائب وحسن الخواتيم ويستسقى الغمام بوجهه الكريم وعلى آله وصحبه في كُل لمحةٍ ونَفَس بعدد كل معلوم لك يا الله يا علي يا قدير يا أرحم الراحمين,0
ربي يهديكم ناس تونس الدين شئى اتقو,0
كلب مشي مسلمين حرام يهود,1
@DimaSadek يا ريت بترجعي ع بطن امك وتربيك من اول وجديد,0
@yumnafawaz سكري تمك يا فوفي,0
بدل محاربة حكومتهم الكافرة قاموا يقتلوا المسلمين,1
لله پقدر الخپر,0
رياض سلامة مرشح دائم للرئاسة و لكن يبقى جبران باسيل أفضل الشرين,0
@DimaSadek تفو ثلاث احرف تكفي,1
هدفها إقصاء الرأي الآخر بالجبل ونتيجتها إستشهاد محمد أبو دياب مش عيب نقبل ناكل لحمنا بإيدنا,0
تركو تركو قاعد بقلب لخسة,0
@Jessicaazar يعني بدنا نعتذر منك فيكي تهاجري لانه ما عنا الا لبنان اللي محكوم من حزب الله لسوء الحظ,0
@yumnafawaz @rayaelhassan بلكي لان واعدي حالا برئاسة حكومه؟!,0
اللهم يا مطلع على جميع حالاتنا اقض عنا جميع حاجاتنا و تجاوز عن جميع سيئاتنا وزلاتنا وتقبل جميع حسناتنا وسامحنا ونسألك ربنا سبيل نجاتنا في حياتنا ومعادنا ؛ اللهم يامجيب الدعاء يا مغيث المستغيثين يا راحم الضعفاء أجب دعوتنا وعجل بقضاء حاجاتنا يا أرحم الراحمين ___ يا الله,0
@joellebouyounes انت اشرف وانظف واجرأ صحفية ،ياكلو �� بالرفش,0
و اجعلني عابره لا اُحزن احداً يا الله <LF>و اجعلني يا الله عندما ارحل اذكر خيراً..,0
@USER يا وجه الله يا وجه الله ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه,0
منيش نعاير متكبره تحكي بالماده ومتعاليه ربي ميعطيش لعبده كامله راهي تعمل,0
البنت ساقطة لنت شارع ثقافتها تقف العهر والفجور,1
RT @USER: زوجي المستقبلي ؟ يا نطبخ مع بعض يا نموت يوعع مع بعض شغل اكرف بروحي وانت يالس فالصالة مانبا.,0
قولي لاخر قحبة بتصريح دولي وريحي راسنا تحيه لشعب تونسي شريف جزائريه والله تونس ضاعت دين خوف ربي رحم ربي,0
شو توقيت غير مناسب القصة كلها هبل نسوان ولا رجال ولا قرود عايشين سوا شو تعمل قرية للنسوان لحالهن,0
يا رب والنبي يا رب ده احنا مخدناش الدوري من عشروميت سنه,0
@DimaSadek ولك خرسي انتي اول وحدة وسخة ما بيطلعلك تحكي وما تجيبي سيرتو بقى العمى شو انك بلا دم,1
مريضة نفسية معناها مصدقة روحها مؤثرة المجتمع التونسي الدرجة,0
RT @USER: السلام عليكم ورحمة الله وبركاته<LF>اللهم يا كافل العباد يا موزع الأرزاق يا واهب العطايا ،<LF>نسألك نوراً في القلب<LF>وضياءً في الوجه…,0
حكومة مرتدة يساريين ملحدين كفار لعنهم,1
@DimaSadek يا مريضة موتي,1
حاجتها يا أرنب مصاري افش حنجيبك,0
تونس تسمع اخبار عنهم فجور الدين,1
RT @HabibHusseinAy1: @DimaSadek يا واطية سألي دريان لمش دريان الله وين حاطو وقت وصل الملف على القضاء طلع قال السنيورة خط احمر ورمز من رموز…,1
وهاب آن الأوان لإقالة العماد عثمان,0
ربما يكون عماد عثمان بمثابة صندوق اسود للمشنوق,0
@yumnafawaz قليلة ادب �,1
قطر الارهاب,0
هذا كلب إيراني,1
@USER مبروك يا عم صلاح يا راجل يا طيب يا احلى زمالكاوى.. الزمالك حياة ❤️🇦🇹💪🏆,0
@DimaSadek ديما ممثلة نسبة كبيرة جدا من الشعب شكرا لدعمك الانتفاضة,0
انجاز واحد يقابله مءة فشل و قد يكون تغطية على شيء ما,0
@yumnafawaz @General_Aoun نسدي بشرفك إذا كان عندك شرف,1
RT @USER: @USER اللهم آمين يا رب العالمين يا رحمن يا رحيم يا جبار يا متكبر سبحانك ربي وتعاليت عما يشركون 😴❤️❤️.,0
عياري,0
كل مرة كنت قول انك حلوة والناس بغروا منك بس طلعت غلطان مظبوط حلوة بس درجة الهبل عم تعلى وتعلى وتتعمر يا دار,1
"@DimaSadek فرحانة كتير… 
لعلها تكون خيرا https://t.co/v8R9qsQA1U",0
@NicoleHajal الرجاء توصيف للأحداث نيكول. شكراً,0
@MariamAlbassam رجاء ست مريم سحب نانسي السبع من تغطية اللي عم يصير وارسال حدا ينقل الصورة بدون فزلكة وحكي من راسها.… https://t.co/g0RbHYWk5U,0
لطفي كعيبة ليكس,0
يا عُمري الجاي والحاضر يا أحلى نصيب.,0
يستطع مواجهة كافة المستويات فلينسحب المستوى الهابط يبقى مستوى رغم هبوطه خاطب القوم يفقهون تتقني لغة اقل مستوى فانسحبي اقصد الانحطاط السلاسة السهل المتنع البسيط مطالب يرتقي مستواك فانت تتدعين العلم البينة ادعى جهة جهة اقول يجيد القراءة يجيد الفهم اختم ادعوا سبيل ربك بالحكمة الموعضة الحسنة غابت احداهما فانسحب,0
يولى مثلكم,0
قحبة كبيرة كيفها قحاب,0
معاليك دائما على حق,0
@DimaSadek يا هبيلة عم يحكي هلق كانو رئيس جمهورية,1
سدي بوزك,1
لك يا حجي عيفك من بشار الجحش صار في عنا أولويات أهم لا بديل عن إسقاط نصر الحريري لابديل عن إسقاط النظام,1
@DimaSadek واطية حتى ينقطع النفس,1
لقاء خلدة قادر ان يسمي شيخ فتنة او شيخ تحريض او اي شيخ إلا العقل فاقد الشيء لا يعطيه,0
جوز كذابين منافقين…,1
هدوء استغل اخطاء خصمك تكفى يا نصر فز تكفى ان العاهرات سيرقصون على سقوطك تكفى يا نصر تكفى يا نصر تكفى #الاتحاد_النصر,1
لطفي عيب عييييييييييب تحكي انسان الاسلوب الدنيييييييييييء,0
@USER وانت طيب يا كريم يا رب ربنا يخليك يا رب🎊🎉🌺🌺,0
يا تحكيم يا ابن الشرموطه !!!!,1
صباح الابتسامة,0
"@DimaSadek ابشع شي بالحياة لما بكون الانسان ما عارف شو بدو بالظبط.
وانت وحدة من هودي الناس",0
مية بر اعطي طراحة إلبخرتك اتنة ناتنة لاحدة ماتجي حتشي متشبهي إلحت شئ وبالنسبة لكريم الغربي سيدك نعطيه لايك ه رجل بأتم معنا الكلمة ماهوش هامل سلهوبة يال جاي مل هنتيتي تتكل مي بلقا,0
@DimaSadek طز فيكي ياحمارة,1
الله عليك يا عميد وهاردلك يا فقراوي #الاتحاد_النصر,0
@USER انت تمون ع القلب و الروح يا منصوري يا فل منثوري 😍,0
لا تجحش محسوبك اجحش خخخخخ,1
الس بب فی سقوط خرطاج جر هالمیبون روما رجعتنا للعصور الحجری ه میبون کیما جلال بریک غیرو الواحد یعر ی علاهم زب شوی أعطی تراحا لترمتک وارقد,0
شمس الدين مرة نزيد نحترموا شخص متربي صريح صح يستاهل خير الكلام تقال صحيح غالط انسان نتمنى قلبي ربي يرحموا دنيا اخرة سماهم وجوههم,0
@DimaSadek ديما حبيبة القلب على طول بطمنينا,0
لما صحافية تتعرض لهل الحجم من الحملات من احزاب السلطة يعني هل صحافية عم تعمل شغلا على أكمل وجه وعم  تقول الحقيقة بو… https://t.co/ZQo6aPuw8D,0
@DimaSadek ديما فيكي تسدي بوزك بليز يعني خلص والله ابكي بترتاحي ليش عم تحصري حالك هالقد ولا عم تقبضي عليهن شو قليلي يا حربوقة يا كلبة,1
@USER يا رب ننجح يا تتح ❤❤,0
قال حكيم : سيأتي زمن يفسدكم فيه كثرة اللغاجة . <LF>قيل له : وما اللغاجة ؟<LF>قال : الشخص المرفس ..<LF>قيل له : وما المرفس؟ <LF>قال : كثير الالحاح بالأقوال والأفعال ..<LF>قيل له : وما الإلحاح ؟ <LF>قال : هو أنت يا لغجة يا ابن اللغجة ..,1
@DimaSadek نشالله بتفطسي يا بومة,1
صهيوني,1
@USER يا صباح يا فتاح يا عليم,0
بالله الأمة تسير نفق مظلم الخونة والعملاء,0
@DimaSadek رح تطلعي بالصرماية يا وضيعة,1
ستترك الإسلام تعرف معنا الحياة الجميلة بعيدا الإرهاب الكره القتل الاهكم ماكر منتقم الرسول صلعم اهان الذات الالاهية,0
ماقلتش نمثل الجزائر انامن الجزائر هدا راي يعجبني مخنث واا راجل دخلك راي داخله تتفرجي نار جهنم وماكانش افيح خامجه متحشميش قلة التربية دخلوا رواحكم كلش ميعجبوكش تتفرجي حمارة قلة التربية رايكم ماتعرفوش تمدوه وتزيدوا ماتعرفوش تناقشوا اراء الناس حر رايوا جهنم شاء غبية فايحة,0
يا جماعة انا كمان بشوف عبارة يلعن روحك يا حافظ مبتذلة ومسفة وتظهر عجز المعارضة المتأسلمة وارتهانها للماضي وأفضل استبدالها بعبارة خراي في قبرك يا حافظ,1
والتصدي للقوى الأمنية وشهر السلاح في وجهها وتحدي القضاء وأطلاق النار في الجاهلية بشكل عشوائي لترهيب,0
يا حلاوتك يا فايزه لمن تبئي عايزه 🤣,0
والله حوال بلاد دخلت حيط والباحي يضحك فردا فردا,0
ولا مره راضيت شخص بشكل صحيح يا ازعله زياده يا اني ازعل.,0
تتعاركو هوما عاملين فيلم هههه والله حوال ربي,0
مين قال انو سوريا غائبت عن القمة العربية جبران باسيل قدا و قدود,0
جبران باسيل قوي واذكى من الدول الغربية ولا راح يرد عليهم,0
RT @USER: وأشرقت الأرض بنور ربّها ..<LF> السلامُ عليكَ يا جدّاه يا أمير المؤمنين ❤️ URL,0
لعنة الل ه قائما وجالسا وراقدا وحيث ماتحل اللعنة يايهودي يافاسد اخرس الل ه لسانك وشلت اركانك وتتمنى الموت وماتلقهاش يااقل مرتبة الحيوان,1
معقول عم تقل بالعشا كرمال هيك عم تحكي شعر,0
فعلا زمن الرويبضة ومناسب جدا,0
@NicoleHajal نيــــكـــووووول ، هيدا قائد محور مطلوب ضد الجيش يا نيـــــــــكــــول,0
@julie_khoury1 @NicoleHajal مش مشكل ... فرفتو يا بيبي... بلشت بشامل و افرام و مكفاية. و حلم الصهر بالرئاسة، متل عشم… https://t.co/SUNDf4ja6C,0
مايا عصب,0
الاخوان كلاب اهل النار النعال يحاربون يرفعون شعار الاسلام الحل ظلما وعدوانا,1
@USER @USER امين يا رب العالمين أجمعين يا رب,0
@DimaSadek عندما يدس السم يا شمطاء الاعلام المنحرف,1
مرض مستواك الهايل,0
@DimaSadek ديما ما تنسي اليوم عندك صيد,0
@USER يا صبر الارض يا ناصر تغريدتك مالها داعي,0
ناقس کان یرکبولها زب لمرا,1
@DimaSadek خي حمدالله طمنتينا عنك ، الثور منيح كمان؟,0
@DimaSadek عم تتضامنوا مع زملاءكم اللي عم يتعرضوا للإهانات من ابطال الثورة؟ شوفوا مراسلي ال otv شو عم يصير معهم.… https://t.co/aIxv6ibgqM,0
قصفها قصف ياخويا ياخوياااا,0
نريد وطن ولاء شعبه وحكامه ومسؤوليه للوطن نريد وطن يعيد لابنائه امواله المنهوبة انا لتشريع قانون استعادة الاموال المنهوبة,0
شلة بهايم معاقين,1
RT @USER: #تركيا_بوست .. يا حرامية يا نصابين 😹<LF> @USER URL,1
بار نيك امك القحب يمبوان,0
@NicoleHajal شو بتفرق نيكول حجل عن فضل شاكر,0
لو في دولة لازم انت يا كلب ما تطلع من السجن,1
@USER يا سلام عليكى يا حلو يا جامد انت يا خطتشير 😂😂😂😂,0
@USER #ماي_ستور <LF> يارب توفيقك يا كريم<LF> يا الله ارزقني وانت خير الرازقين,0
RT @USER: خلاص يا طبيب الفلاسفة يا نتن انتهت اللعبة. #احرار_رافضون,1
@USER يمعوده جاي صدفه يا جاسوس يا مدزوز حبيبتي 😅😅😅 ظلمتيني 🤦🏻‍♂️,0
@DimaSadek عمى شو كذابه تفه,1
ممكن أصواتكم,0
@DimaSadek انتي يا واطية ولائك للبنان والدواعش لي بكيتي عليهن مش هول لي ذبحو عناصر الجيش وقوى الامن الداخلي,1
@yumnafawaz حاقدة!! شوفي طبيب نفسي!!,1
@DimaSadek يقطع عمرك شو مقرفه تفي  تفي,1
بعض المغردين لي بينعقوا مع كل ناعق بيقبض يسمعو منيح السيد شو عم يحكي عن الرئيس عون و الوزير جبران باسيل,0
كفار لعنة حسبنا ونعم الوكيل يوفق الشيخ الطيب,1
@DimaSadek بعدين مين انت لتحدديلنا شو الممنوع وشو المسموح نحنا تكليفنا مناخدو بس من سيد الشرف�,0
صباح الانوار انا بس عّم حاول افهم,0
اليهود خانوا الجزائر المستعمر فكرهنا كبير ولتقولوا جاهلين يهمنا,1
لقاء بشار الاسد مضر بالصحة,0
بعد مقابلة الوزير جبران باسيل على تي في,0
@USER التعثر لن يأتى الا من الغير متوقع يا بيرنلي يا برايتون السيتي هيكسب توتنهام واليونايتد عادي جدا,0
@DimaSadek ديما صادق بيلبقلك التمثيل اكتر,0
كان لازم تترأس الوفد بتطلع عالتلفزيون شبوبية حلوة,0
@DimaSadek عم تنادي بإسقاط السلطه والسلطه عندها عالعش https://t.co/Dq52kE4Hak,0
منيح تعلمت شي منيح من الفرس الصبر,0
دينكم متسمحوش,0
@Rimyasmin @PierreABISAAB @yumnafawaz حبيبي يمنى وديما وأشكالهم الصحفيات هدول بكون طريقة الرد تهكومية وتركيز على نق… https://t.co/V5u5bDbRm9,0
RT @USER: @USER هل مازال يوجد مدنيون بعد قتلكم لهم وتدمير بيوتهم يا قتلة يا عملاء يا مأجورين يا عبيد الامارات ومصر والس…,1
نساء تجهلن دينهن القيروان بعيد,0
@USER @USER ربنا يا خليكي يا كامليه انا عملتلك ايه عشان تقوليلي ربنا يخدك,0
@NicoleHajal مين الك انو كان ممنوع في بنبطية ومحيطها ٢٠ صالة افراح وحفلات بس الفرق بين لجنوب وغير مناطق انو نحنا مش فاتحين مناطقنا لدعارة,0
لليبية قوتشية أدري أنكي فتاة أشتم الفتيات أعتذر سأقوم بمسح كلامي ثانيا أظنكي أمامي لتحدثتي هكذا,1
RT @USER: #فضيحة_أبوكرتونة<LF>ارحل يا سيسي<LF>ارحل يا ابو كرتونه,1
تعالى حكم قطع يد السارق للاسف يطبق القانون تعالى حكم بجلد الزاني التاني حال وجود شهود اضهار الفاحشة حرام يومنا تشوف الوضع بعدنا بعدنا كلام ربي جات لمراة تاخو خوها ديجا,1
غريب ابعقل نجعل الميراث متساوي المرأة والرجل كلام ربي القرآن,0
الحق عالحجاب,0
معالي جبران باسيل فوت عمكتب عمك فتاح الجارور التاني عيمينك بتلاقي المراسيم العشرة للصبايا والشباب فيهون مسيحية ومسلمين,0
من زين ملفّك عاد لا تختلف عنه إلا بالصفة فقط فهو اأمير وأنت مرتزق وكلاكما كشهاب الدين وأخيه …,1
والله العرب موصيبا,0
RT @star2009__: @DimaSadek كلن يعني كلن والشمطاء ديما الشرشوحة اتفه منن كلن,1
صفعاتو بلادب وبالثقافة بصح الجمهور متخلف مال الشاب بشير عيب الشاب بشير يتقدم فالعمر العيب فالي يتقدم فالعمر بصح يبقا بهيم وموش لقناة دايرة الحصة جات التفاهة تتكلم الشاب بشير جال حفنة جام,0
جبران باسيل طوالة لسان على لاش,0
"""لمه تقسى لمه .. وتهجر ابصر حبيبك ما أرحمه .. هايم بحبك<LF>جمالك تيمه .. وطول صدك وبعدك سمسمه .. ما اشد قلبك<LF>أنا يا بوي أنا<LF>أمان يا نازل الوادي أمان<LF>أنا يا بوي أنا"" URL",0
ياحب يا غزل يا ناس ولهانه<LF>يمن راحولي فدوه فلان وفلانه,0
طيب ماشي في شي غيرو المرجع الكبير قديش كبير يعني فيك تحجم,0
زناديق الزنديق يقتل,1
انا ومنه كنا بنمشي ف الشارع نغنيها سوا 😂♥️♥️🎶 ايام 💙 يا شمس يا منورة غيبي وكفايه ضيك يا حبيبي وودى يا ليالى وجيبي ولا الاقي زيك يا حبيبي ♥️🎶🎶 URL,0
@DimaSadek هولي صارو عندك كل مؤيدين المقاومة... ليش بتشملي الكل بفعل كم واحد.. حاقدة جدا انتي,1
الجو روعه و الهوى ممتلئ شوق<LF>و غيم السماء عالي و صورتك فيها<LF>لا يا بعد حيي و يا منبع الذوق<LF>انت بعيوني غير <LF>يا محتويها❤⛈⛈⛈ URL,0
تتطور إحترامي المرأة الراجل الحجاب ميزيد المرا شئ بالعكس إزيد يحط قيمتها,0
