text,label
 _:  بشفق ع بناتك عندن ام هلقد واطية �,1
 الله يعطيك العافيه ويحميكي,0
 ونحنا قلنا #ديما_الواطية وصار ترند بلبنان,1
تحية الى نانسي السبع بطلة بمهنيتها والى سحر غدار صوت الجمهور المقاوم المقهور#لبنان_ينتفض,0
 هيدا الشعب اشرف من الكل وشباب الحزب من هيدا الشعب الشريف واذا ما عجبك لكن شو رأيك تزحطي وتعيشي بكوالالمبور,0
 انت بطلة عن حق,0
 الزلزال منًك ادها يا قظم.,0
 طيب تعي معهم مش تنبحي من بعيد ناطرينك,1
_311  عنجد كان معهن حق يقولوا عنك اشيا ما بتسوا ��,1
 وصالونك يا ديما الواطية كان للسياسيين ؛) ://./,1
 انشالله ما بتلاقي بلاطة لقبرك يا دبة,1
 بدك ١٠٠ سنة تتفهمي يلي قالو الرئيس. انضبي انتِ قليلة الاخلاق,1
 الشجرة المثمرة وحدها ترمى بالحجارة. يا بطلة كلامك يخيفهم و وعيك يقلق لياليهم. ألف تحية لك ✌,0
نانسي السبع ابكي بترتاحي ���,1
 فشرتي يا زغيري,1
 شو يا  يايا   شو بدك بدنا نفهم بضغط الشعب اعملو يا بلا فهم شو بدك فهمينا  بدك دلك عم تترقوصي تحت دلك الساحة موجودة,1
 :  #ديما_الواطية #ديما_الشرشوحه عمى بقلبك ما اوطاكي تفه عقرفك,1
  كلنا #جويل_بويونس,0
" بس لو سلخوكي شي كف 
#ديما_الواطية",1
 يلي براسك ما رح توصليلو. حلم ابليس بالجنة,0
   تكرم عينك هاي سكرين شوت للقيادات وخلينا نشوف اذا رح يتبناك السيد,0
 انا بدي اشكرها صرت ضحكان من كل قلبي شي ٣٠ مرة   :),0
 كيفك يا عاهرة,1
 استحي على دمك ،يا عيب الشوم على اخلاقك القذرة. الجيش بامرة الرئيس والاوادم وبس,1
99354392  تحياتي عزيزي... اتمنى لك يوم سعيد ومستقبل مشرق للبنان.. بعيد عن اي تحزب وطائفية .. تصحو… ://./,0
 _2018 سلامة قلبك نوال ❤️,0
 مين هيدي يمنى فواز اختا لبولا وديما,0
 كل الحب من ساحة النور الك❤️��,0
 انشاالله بيقبرك ومندعس على قبرك يا حقيرة,1
 هو عادة يضع شعار حسب المناسبة التى يتحدث عنها، وهو اليوم يتكلم عن وضع داخلي,0
 نشالله لمره جاي تكوني انت محلها يا #ديما_الوطية,1
 مين قال انو نحن معتبرينا ضده بالعكس نحن مبسوطين لانه استقال و اكيد فخورين فيه و كل الشعب اللبناني فخور… ://./0,0
 شاطرة بالحكي والهبل  والله لخيام ولادها ولاد اصول الا انت مدري شو اصلك العاطل,1
 حتى اتت يا ام نص لسان روحي انضبي,1
 قليلة الأدب وبنت شارع,1
 تويت برسم قيادة الجيش اللبناني,0
00000 6  شو عميمننا اذا ابنو استشهد؟ اي معليشي ما الاف العالم استشهدت مش بس ابنه بعد… ://./07,0
 هذه ليست اعلاميه هذه انسانه حاقده ومأجوره لم ولن تكف عن ترويج الاكاذيب خدمه لمشغليها,1
 ديما انت ونادين نجيم الهم انكن تبينوا تركو محل للثوار واكتفي بسرد الخبر انت انت من سكان القصور والفيلات وخاصة بمونت كارلو,0
 سخافتك،وقلة فهمك بالسياسة بتمنعك تحكي غير بالمونتاج,1
  اتركوها تبعبع للجلجوقة ���,1
 والله ما حدا مقهور منه الا امثالك وفهمك كفاية,0
 ست يمنى بدك تنقلي الحدث وما تكوني محيزة الى احد هيك منعرف حرية الاعلام اما تكوني طرف بغض النظر مني محق… ://./3681,0
 ما بقى تحرضي يا ... ه.ب.ي.ل.ة.,1
 : لو نحنا شعب بيعرف يحاسب.. ما كنا وصلنا لهون.. تعو نعمل انتخابات بكرا منرجع للاسف مننتخب نفس الاشخاص.. كيف بدو يتحسن الوضع…,0
" فيكي تاكلي خ ر ا يا مادموزيل يمنى الهبلة؟
وين الاعتداء عالمتظاهرين يا جحشة؟",1
 عالقليلة بيعرف يلفظ الحروف. عم تتمسخري عرجال قد بيك.,0
 اي انتبهي عا حردبتك. يلعن خملك ما ازنخك و ما اخملك ام دينين كبار,1
 هذا النوع من الهتاف موجود بكل طريق مقطوعة او تجمع شو نسيتي انو الناس كلها مسيسة. كلن يعني كلن الا زعيمي,0
 يا ثوار المحن قوموا علنسوان ://./717,1
"الله يبارك بإيدين الشباب يلي عم تدافع عن سماحة السيد برياض الصلح ..بشرفكن شوفو نانسي السبع شو بها ..قناة الفتنة الجديد
#حزب_الله",0
 انشالله بيقبرك قريبا ://./1,1
 استحي عا دمك اصحابك دافعوا عن الاسير ولا نسيتي يا اوسخ الناس احترمي كلامك بكفي,1
669  حشرات سوريا الخونة غدا ناظره قريب,0
 أنت إنسانة نجسة وفاسدة ما بعرف كيف بعدك على ذمة رجال خليكي عم بتعوي .ابتعرفيها لأم وليد يلي كانت على زيت… ://./5,1
 اهم شي المساواة و العداله,0
 للأمانة أنا الجيش ردهم عني أكتر من مرة.. بس أنا كنت كل هالوقت مش عم بستوعب الخراب والجنون يلي عم يصير حولي,0
 _  بلا كذب ريفي والنازحين المستأجرون ينتفضون,0
 تفضلي ست يمنى ://./375,0
" العما بقلبك شو حاقدة
حتى الاشارة الاجابية بتحوليها سلبية",1
"_  اذا فركوحين ونص ومش قادرة تفتحي طريق 
وبخصوص � خلي الك بفيدك اكتر يا روح امك انتي",0
 صفيحة؟! حدا يقشطا التيليفون من ايدا بشرفكن��‍♀️,0
 الحقيقة بتوجع يا #ديما_الواطية,1
 يا هبلة يلي ثايرين هني مع السيد مش ضدوا !! اذا انت ما بتعرفي تخلي ومخك محدود بتتهمي العالم العادية كمان!!!,1
 إنتي أكيدي من حكيك كلن يعني كلن وجعجع واحد منن,0
77768  اعلامية مأجورة #ديما_الواطيه,1
 _1970  الحسين وقبله محمد عليهم السلام لم يكونوا ظلمة ولم يؤذوا أحدا لا مسلما ولا غ… ://./091,0
 الله يسمع منك ويقبر قلبك الهي,1
"14  الأحرى ان تقول لها بأن تقف مع الناس والمساكين لا ان تغطي او تصمت عن الفاسدين
#ديما #المريضة",1
 ما درست بلاغة ومنطق.. بس مبين من طريقة حكيك انو شهادتك متل وسيلتك الإعلامية كذب وتضليل,1
 احلى واهضم مراسلة الله يحميكي ://./8,0
 نشالله بيقبر قلبك وعضامك حقك صرمايه,1
 ديما صادق شرشوحة الناهبين الوصولية السافلة حاملة هم الشعب الجائع والفقير,1
" تفه ع منظرك و شرفك و أصلك 
#ديما_الواطية",1
  يا حرام شو عاملة بحالها يمكن من خمس سنين ما شفتها كنت مفكرها كبيرة عقل تسقط عمليات البوتكس,0
 موتي يا مريضة,1
 طيب كرمال مصداقيتك وبحلفك بروح وسام الحسن السيّد هيك قال ؟,0
 يا خائنة ستحاسبون كلكم يا #ديما #ديما #الواطية,1
_  � بفهمك اديش اعصابك فارطه طولي بالك بس يفل هيلا هو بترتاحي,0
 _ من بعد هالهمروجة الرب يكون بعون كفر رمان �,0
 ملفك صار عند بيت شمص يا ديما.... نحنا ما خصنا,0
 وكثير عليها حراك.,0
71500791  كتير الصورة معبرة� العفو العام مش يعني البراءة وعفا الله عما مضى� بعني الأحكام عليه بعدا سارية المفعول,0
 نانسي السبع بلا فتنة,0
" ان لم يكن لك حاقدين فأنت انسان فاشل
الله يقويكي يا ديما
اعلامية حرة�",0
 عم يبهدلو حالن بحالن� تحية الك ست ديما,0
 إحتراما لازم تقولي سماحة السيد حسن نصرالله ماشي وبعدين كلنا منعرف هول مين ومن وين جايين,0
 جوجو تبقي بس تنزلي تعملي مقابلات مع الناس ما تجيبيون معكي بالسيارة وتنزليهن تحاورين ع أساس هني متظ… ://./9273,0
" قلتلك 100مرة المطبخ احسن لك...الولد الشقي بجيب مسبات للعبة
#السيد_نصر_الله_ثقتنا",1
 مش قليلة يا ام نص لسان انت للبشاعة عنوان,1
 سافلة من بلادي,1
 للتصحيح : السيد قال أن لا نؤيد سقوط الحكومة !,0
  تحيه وتقدير ممكن اعرف معنى كلمه الازعر؟وشكراً,0
 الأرض الي بدوسيها بتنجسيها بكلةبساطة منكرهك �,1
 إعلامية  انتهازية من الزمن المنحط والرديء  تدعي الثورة والثوار   وهي تعيش في عالم الثراء و البذخ  صديقة… ://./,1
 شوكة بعينك يا واطية #ديما_الواطية,1
 فشروا. انتي ست الستات.,0
" يمنى هول اكيد جماعه امل 
وهدفون تحويل المظاهرات طائفيه 
الحزب اكبر من هيك",0
 بيكونوا فكروكي شاب � ما تواخذينا,1
 تاركينك تجحشي لحالك #ديما_الواطَية #ديما_الداشره ://./,1
 والحشا عقلاتك متل الصباط كل يوم بدو دعس بالاجر,1
" يييييييي ريتك اتّخي
غبية والحشى غبية 
يلعن مساكي مرة ثانية 
وجه الغراب واك واك",1
 مشتقلك يا زعرة �,1
  نانسي السبع صارت على لائحة الاعلاميين الحقراء,1
 عميلة متصهينة ..تفه,1
"ديما صادق تشارك في التظاهرات بساحة النور...""طرابلس تحيي جرحى النبطية اليوم""
://./9 #لبنان_ينتفض… ://./019",0
_  �� كل واحد عندو رأيو انا وقتا سبوها ما حكيت ولا علقت مع حدا لان بحترم آراء الكل!,0
 يا هبلة هول مش سفارة هول قوة عالمية بدها تمحي عن وجه الارض معلمينك الصهاينة والامركان,1
 ما سمعتي المفتي مش دريان قال السنيورة خط احمر.,0
 برافووووو عم تحرضي عالجيش مشالله شو فهماني وواعيي بس تفه,1
 شو عمبصير معك ما في حرف ظابط على التاني,0
 83 هيّ حالك لتتعرفي على معلمتك الجديدة يا كركمة�� ://./,1
 لو بتسمعينا سكوتك يا إم نصف لسان.. بعد ناقصنا هيك بضاعة عتلانة همّ النازحين..,1
  للعهر عنوان #ديما_الواطية,1
 وح تضلي ديما الواطية,1
 والله لنكيف ما كنا عارفين������,0
 حلو كتير عم تسبي عالهوا، مستواكي زباله,1
 توقعي بسكتة قلبية وما حدا يلمك,1
" :  #طرابلس_تتنفض_وتنفض_عنها_وسخ_السياسة
هذه المدينة  إلا أنه يعاني من الفقر والحرمان والتشويه لكن هذه الساحة أظه…",0
168  قوية وعليكم السلام عزيزتي ❤️,0
"  وفعلا  مأسات لبنان ومشاكله كله بسبب حزب الله 
عامل دولة داخل الدولة ....
الله  يخزيه",0
 روحي نقبري عل القضاء طالبي يا ساقطه,1
 بدهن يقضوا على هذه الثوره لانها اذا نجحت وسوف تنجح سوف تقضي على الكثير من المقدسات....,0
 يلعن ابو الصدق تبعك ..فاجرة و مأجورة ..انتو الإعلاميين المأجورين ما بتفرقوا عن السياسيين بتكملوا بعضكن ى,1
" يا ديما اتركيهم، بالنهاية هني متلنا مقهورين وجوعانين. 
ونحنا منضل شعب واحد . اذا ربحنا ربحوا واذا خسرنا اكلوا هوا معنا",0
 تفه عليها من بين المراسلين عيب عنجد!,1
"961  صح قال العهد
وترك موضوع الحكومة للحريري",0
13668441        :) بدكن فت خبز كتييييييييير,0
 نزلي أنت يا شنتيرة,1
 بدي اسألك يا جهبذة،افترضنا بس عم تاكلوا بطاطا وعدس ولبنة وانسي الدجاج والهريسة  ما هول لحالن اذا واحد ب… ://./61859,0
 تابعي...عملك رائع,0
 مابتشوفي ابعد  من انفك يا شرشوحة,1
" اذا معكن مصاري هلأد لشو عم تنتفضو وتشكو وتنعو 
انو معكن مليون دولار حق شماسي بس",0
" 34791056: بس لانها حيادية و قلبها ع وطنها و لان ما بهمها ولا زعيم.
اصلاً كل يلي طلعوا (#)  ضدها لم و لن يكونوا مثلها!! #كلنا_ديما…",0
 هل ضربك الطرش والحول رجعي سمعي شو قال يا هبلا,1
  اعطينا دليلك الحسي ان الوزير باسيل هو من ضغط انت تبثين فتنة و لا اعلم تاريخك لكن ما قرأته م… ://./3,0
 ما تريدي على حدا انتي قصدك انوا ما يضل طوائف #ديما_حبيبة_قلبي,0
 يعني لو حضرتيك من الشعب كنتي شريفة .. خلص ما بدنا اياكي بالشعب خليكي بلا شرف يا... ديما الواطية...,1
 العمى بهبلتك ولووووو...,1
" يا الله شو قادميّة شو هالمبادرة فشرتي تشوهي سمعت لجنوب يا واطية.
#ديما_الواطية 
#تفه",1
 بس ما خبرتينا عند ايا قضاء.القضاء الفاسد او القضاء المسيس.ما تحلمي كتير كمان نحن عنا دعاوي كتير بحقكم وبحق كل اعلامي فاسد,0
 عم تتضامنوا مع زملاءكم اللي عم يتعرضوا للإهانات من ابطال الثورة؟ شوفوا مراسلي ال  شو عم يصير معهم.… ://./6,0
 ما منعرف شو يعني ما منعرف مين انتو ومين مفكرة حالك بس بدي قلك انتي الحلقة الاضعف وما تهددي هيدا الي بعد ناقص الفوازية تهدد,1
 ديما الوطيه #تفو,1
 اسمها صحیفة  مش صفيحة يا جاهلة ...,1
   بلا كذب وافتراء تضامنكن مع جويس مختلف كثيرا  عن تضامنكن مع ما تعرض له مندوبات… ://./4,0
37329144  _ اوعك انتبهي عحالك من القوة يجيكي إسهال ://./2295,0
 تفوه عليكي يا بلا شرف,1
17   تفضلي واصل صيتك عفلسطين,0
 تعي انت رقصيلنا بليز,1
" _: ملاحظة متلي إنو نانسي السبع كتير بتشوش على الضيف وبتحكي هوي وعم يحكي ومنبطل نفهم على التنين !!
",0
 سمعتي يا جاهلة��� ://./181,1
46443840  انت يا ديما صوت الكرامه,0
" ما عم بفهم عليكي والله، شو يعني شباب من حزب الله؟ هني يعني؟لي مصرة تسيسي الثورة ؟
شو الو معنى هالتويت اساسا ولاي فئة موجه!",0
 يا عيب الشوم عليكي يا موّتي (مرتّي) ! تفه عأصلك، لو في اهل يربوكي ما بتهوشي هيك. بس مربايين معزابة.,1
 يا حيوانة من الذي حرر الارض عنجد انك تافهة ولنا الشرف ان يكون ولاءنا العقائدي للسيد الخميني والخامنئي يا نجسة,1
"هوي الظاهر حابب يصير مثل 
 #رياض_صبي_تحسين",0
 57 _ من الواضح تخلي البعض عن طرابلس لانها لم تغيير شعارها من اسقاط النظام من رأسه… ://./,0
 _ يعني صعلوكة متلك، أشرفلها تضب راسا تحت سابع أرض. واحترمي حالك. #صعاليك_الإعلام,1
 بليز ديما ما بدي روح عالشغل دعميلنا ياها ✋�,0
 قمة السخافة فيكي خنزيرة,1
  يا افهم السيدات الله يباركك,0
 روحي انضبٌي احسن,1
 أنت واطية وحقيرة . وبلا تهذيب,1
 صحفجية كذابة,1
 الله يشفيك وحدة مريضة,1
 هاهاهاهاهاهااااااا يا ديعان ما دفعتي مصاري �,0
"2   صاير لسانك طويل الله 
يلعن الغرور",0
" : ما أحلاكم❤️❤️❤️❤️
موظفو مستشفى أوتيل ديو توجهوا الان الى ساحة رياض الصلح��
 
#لبنان_ينتفض ://./824",0
 انت للسخافه عنوان,1
 لو بتركزي كيف تلفظي الأحرف مظبوط يا شاطرة!,0
 ما كان ناقصنا إلّا فتحة تمّك وعهرك تتكمل,1
"_  ديما� الرخيصة ألواطية�، أوطى من
ألسرماية، هالحرباية �",1
 وحدة بهيمة بلا فهم,1
" انتي سمعتي نشيد سنخوض البحر معك سنموت و نحيا معك  او لا؟ سمعيها و يا ريت خفيفي حمرنة شوي نصيحة مني ��
ال… ://./0",1
 انت لا تتكلمي عن شيء لا تعرفيه. بكل ديمقراطية,1
"  اكيد التغيير جاية
بالأخص بوجود أشخاص متلك يمنى ❤️",0
" 1 لا يكفي التعديل الوزاري ولا إسقاط الحكومة . 
المطلوب رحيل كل رموز السلطة الفاسدة .",0
 مخابرات الجيش يا صحافية ولو ما شايف الجاكيت يلي لابسها و ٧اي الصورة من داخل السراي. خففو كذب و فتن يا فيلق الخياط,0
  تحياتي لك ايتها البطلة.,0
   اكيد بالمستقبل رح تكتبي بالجرائد العبرية,0
 اخص عليك وعلى رائحة فم الكريها وعلى خبثك وحقارتك كم انتي رخيصة,1
  ديما مثال الحرباية لبتغير لونها كيف ما مالت الدفة. لا يا قلبي ما فيكي بوقت العز تكون حبيبة ق… ://./380336,1
  انتهت الثورة حبيبتي نيكول,0
 يللا اتفضلي انزلي يا ديما انت محرضه وجبانه,1
 _ فرفح قلبك ؟؟؟ انبسطي ؟؟؟,0
   ﻣﻊ ﺍﺣﺘﺮﺍﻣﻲ ﻟﺮﺃﻳﻚ ﺑﺲ  ﺟﺒﻨﺎﺀ ﻟﺄﻧﻮ ﻧﺎﺯﻟﻴﻦ ﻳﻐﻂﻮﺍ ﺍﻟﺎﺣﺪﺍﺙ ﺑﺪﻭﻥ ﻟﻮﻏﻮ ﻋﺎﻟﻤﺎﻳﻚ.,0
 شرشوحة الاعلام وفاجرة التويتر اتحدى النّفي . اطّلعت على تطابق المواصفات  والاسم بتفسي #ديما_الواطية,1
 دمدوم قديش دفعولك تا تروحي عا طرابلس؟,0
 تفو عليك وع شرفك يا بلا شرف يلعن البطن لجابتك,1
 #ديما_الواطية هلقد بزيادة عليكي,1
 انت عن جد تافهة,1
 ليش عم تردي عالشعب المعقد ويلي بحب يضلو مدعوس بالسرماية ومسروقة حريته ... من ورا هودي البجم لبنان عم يرجع لورا ...  �❤️,0
" ديما  أنت  غبية  أو عم تستغبي الناس 
 لو حدا من الناس العاديين الي عم يتظاهروا  معو  واحد بالمائة أو بال… ://./108",1
 يلا موتي يا ست دييبي ://./77,1
 يعني هي الحجه لكبيره لو ما هي محرومه وجوعاني كانت نزلت على الشارع حرام هيك,0
 تسلملي المناضلة الثورية ديما بوحيرد,0
_  هي لازم نغيرلها الهاشتاغ نعملو #ديما_البهيمة,1
15  يا خيي المسلم ولائو الديني لله و الله ما عندو جنسية ، انا بدي حل خيي! منضل نقبر بعض؟ بدك… ://./2,0
" لا غلطانين انت ابدا مش واطية
انت الوطاوة بنفسها
العالم خلقانة من طين و انت من وطاوة",1
 يسلم تمك ديما ضحكتيني على قولك شكرا على الجسر عنجد منشكر الدولة على الجسر ساعدنا في التجمع والتظاهر وجمع حشد كبير من الناس,0
 اشرف منن طبعا..وخاصة انتِ فيكِ ترتاحي وتقعدي..مش رح يطلع من امرك شي ..وضرب واكلتيه.,1
 تحية الك نانسي السبع وصلتي كلمة الناس ❤,0
 يعني هلا انتي بتفهمي بتقنيات التصوير...,0
 حقارة البعض لا توصف ... الشعب الشجاع الوطني بالشوارع وفي هاك عالم زبالة المجتمع عمال تحكي ... تفو عليكم وعلى عهدكم الخاين العميل,1
" مجموعة مسلحة 
فتانة رقم واحد 
نانسي السبع",1
 بعدين خدي نفس يا قلبي لنفهم عليكي وخفي ايدك شوي عم تلولحي فيها حولتينا طيب ���,0
__  هيدي #ديما_الواطيه  عنجد انها #ديما_الواطيه  اوفف شو #ديما_الواطيه,1
" ونحن سنرفع دعوة عليكي وعلى محطتك بتشعيل الفتنة للوضول الى حرب اهلية
#إعلام_برسم_الإستثمار",0
 يا معاقة، إذا الحزب بحد ذاتو طلع بيان آنو ما آلو علاقة بإللي نزلو. من وين بتجيبي اخبارك بس���,1
 : نانسي السبع وحدة منن ://./2,0
 لا تخافي ما حدا رح ياكلك,0
 بس مين حضرتك؟,0
 علم الحزب لا يتجزأ من العلم اللبناني #انه إنه في السطور الحمراء للعلم اللبناني #يا معقدي,1
 يا أختي ما شفت حدا بيكره السيد حسن قدك شكلك عندك مشكلة مع الشرف والعزة والكرامة,0
 39 ربي يحميكم وينصركم,0
 اي وهي عم تعبر عن رأيها بتستاهلي اكتر من هيك,0
  عندما تغلبي تبعيتك على وطنيتك.... و عندما تعبدون الصناءم.... انه الوطن المقدس ��. كفا بنظريات… ://./22,0
"ترعبينهم لأنك تقولين الحقيقة لا سواها..
تهتفين للشعب المضطهد فيما يعبدون آلهة من فساد! 
#كلنا_ديما_صادق… ://./",0
_1952  لمعلوماتك اغلب القرى رؤساء البلديات هم مسؤولي الاحزاب ٣ سنين حركة امل ٣ سنين حزب الله ولو كأنو مش عايشين بالجنوب,0
  _ وامك وحدي منن.,0
 _  تحية لمقدمتك الجميلة❤️��,0
 ديما يعني ديما اعهر وحدة منون,1
" ديما صادق فخر الاعلاميين 
سقط من زمااان من وصار تحت الطاولة
وهالا هالا هالا هووووو",0
 سدي بوزك يا داشره,1
" #ديما_الواطية 
#ديما_العاهرة",1
 وعلى رأس السطح ومش مستحيين و مش بالمخفي  متل خفافيش الليل المقهور يدق راسو  بالحيط هم قادتنا اشرف و صدق بني البشر,0
  �يلي بدو يحكي بالطالع وبالنازل شو مفروض ينتظر؟ وهيدي دمعة عمتي على ديما وعليك...,0
  نحن عايشين بالكرامة وانتو بلاها,1
 #ديما_الواطية  بلا فتنة,1
 يلعن شكلك شو وسخة,1
 ايه وتغريداتك دايما ببكوا,0
 انتِ أقل ما يقال عنّك انك  * عاهرة الثورة *و ما بحياتك رح تصيري بشر وبدك كتير لتفهمي ع صرمايتو لسيّد يا حقيرة المجتمع.,1
 انت يا شخاخة عم تقيمي وطنية السيد ���,1
 حمدالله عالسلامة بس هيدي نتيجة النقل المباشر وغير المباشر على توجيه وتجييش العالم على بعض، انشالله ما تنعاد,0
  الله يشلا ويذلا ويطول عمرا #ديما_الواطية,1
 مسكينه المذيعة خايفه يشحطوها من شغلها,0
 انتبهي تنفضي مع الانتفاضة وبس لوفينا نعرف شو واسطتك لشتغلتي بالاعلام وما بيطلع معك خمس حروف صح #ههههههه,0
 طب كلي خرا خلص,1
لو في عدل بهل بلد كان القضاء سجن نانسي السبع  بتهمة الأخبار الكاذبة التحريض الطائفي,0
 _ ما فهمت ليش عم تخبري العالم وليش متحمسة كتير,0
 ياحقيره يامنحطه هي تظاهرة دعم لقرارات الرئيس ولم يطلب منا كمحازبين النزول واقتصرت على من بيوتهم قريبه من قصر العدل,1
56726849  56726849 هيّي مش قصّة مأمنة مستقبلها برّا و بس هيدي رح تقبض بلوة اذا بتساعد بخراب الب… ://./9,1
 ليكِ انت وحدة بلا شرف شو ما حكيتي ...ما حدا رح يعبرك من هل لحظة..ما بقى نرد عليكي لانك تافهة وبلا شرف..حرام ما اهبلك..,1
"  كلنا مع الثورة الشريفة 
ضد السياسين 
ومع سلاح المقاومة السلاح اللذي طهر الارض من الاحتلال",0
   في شعب اللبناني ما في شعب حزب الله . محازبيي حزب الله منتظرين التكليف و ما شف… ://./,0
 يالا حضري حالك عل صحارة البندورة الفاسدة يا فاسدة.كمان منزلي معك ذات الشباب من خوفك شرشوحة,1
 تفه عليكي انت يا مكرسحة,1
 57 _ حرام تشوه صورتيك  احلا ديما,0
" بطلة من لبنان 
بطلة من بلدي ✌✌✌✌✌✌",0
 يا وقحه أنتي شو قدمتي للبنان لحتى يكون ولائك لالو ،أنتي عّم تحكي بلسان لمبلعينك مصاري من ازلام السعوديه… ://./,1
 ما انت مشبوهة يا يمنى، يعني عم بتاكدي الموضوع,1
 انشالله بيقبر قلبك عنجد,1
 بس تقولي نصرالله، طهّري تمك، وبتقولي سماحة السيد,0
15  ما حدن عم يهجم عالمقاومة يا اخي. انا من الاشرفية حبيب قلبي انت. الهجوم عالفساد وعالجميع… ://./89,0
 هيدا سيد يا كلبه سيد الكلام وفهمك كفايه,1
" 321: نانسي السبع خسئتي !
هؤلاء ليسوا حزبييين هؤلاء مواطنين شرفاء...
الحزبيين بس ينزلوا صوتك ما رح يطلع...",1
 كلي هوا عاهرة,1
   _ ما فيكِ تقولي هيك وتبعتوا مراسلة متل نانسي السبع تعمل محلل سياسي!!!!!,0
_    ممكن اعرف مين الشب يلي معك او شو اسمو؟؟,0
 تفه عليكم شو زعران انشاالله تموتوا من الجوع,1
 سدي بوزك سيد عراسك وراس اتباعك,1
 بركي بأشوكي و بريحونة منك #حقك_ليرة_ديما,1
 _ نسدي بشرفك إذا كان عندك شرف,1
مراسلة الفتنة نانسي السبع تقول ان هناك متظاهرين سلميين ومجموعة مسلحة... صحيح هي زلة لسان ولكن الجديد لا زالت تبث ال… ://./936,0
 الله يلعنك ويريحنا منك,1
 اذا انت مصدقة اصطفلي بس كمان بدك يانا نصدق انو هيدا المطبخ بطعمي آلاف او حتى مئات.. عنزة لو طارت,0
  ���حسبي الله ونعم الوكيل الله ينتقم من كل ظالم الله يحمي اهلنا بلبنان #لبنان_ينتقض,0
" 
  ديما حبيبتي صوتك وكلامك بيوجعهم  خليكي مثل ما انت.
#كلن_يعني_كلن 
#لبنان__ينتفض",0
" اعوذ بالله من الشيطان الرجيم
عفوك يا رب",0
 ما فيكي تختصري تيار بكم شخص، متل كانو عم نختصر الحراك بوحدة متلك..   #خففي_عقد_نفسية,0
 :  أنشألله عن قريب مناكل سفيحة عن روحك النجسة ��� ://./3,1
 اوعك تستغلي الثورة لعرض امور سياسية، لقمة الناس مش لعبة بإديك لتوجهيها متل ما بدك,0
 لما تطلب تحليل من علي اكسبرس #ديما_الوطية,1
 ديماً صادق انتي إعلامية حرة المصداقية لي عنديك عملهم قلق لبنان بحاجة لأمثالك وكل لبناني حر بيشبهك,0
 ليش بتحبي الثرثرة كتير,0
" ديما مع احترامي الك
كلن لا تعني سماحة السيد نصر الله هذا الرجل قدم ابنه شهيدا من اجل لبنان في الوقت الذي… ://./8",0
1  ايه ما عم قلك انتو عالارض وهوليك عالكرسي اخرى من بعض � الحل؟ طير وفرقع يا بوشار �,0
 خنزيرة انت يا بيبي❤️,1
36362914  انت اكتر واحد لازم تتشكرو لهل انسان يا صديق ! اقلها رجع سوريا لاهلها بعد ما كانت رح تصير مقر لداعش واتباعو �,0
 #ديما_الواطية,1
 يا بهيمة قالك الزلمي ما بدو يروح البلد على المجهول او اذا كنت حضرتك حابة يصير لبنان متل سوريا يلعنك شو انك رخيصة,1
 شو هالمستوى حضرتك...فارغة..,1
 ولك يسلملي انا يللي ب نص لسان بتحكي و مش تركا حرف ما بتلدغ في ب كل الابجديات..عيب عليكي، يا رخيصة,1
 15 ٧ آيار انفرضت عليه (انو يقوصو عليهن وهني فاتحين صدرن شي طبيعي بدو يدافع عن حالو ),0
 يه هيدي يمنى ام نص لسان �� ظبطي الاعاقة اللي فيكي يا حمارة رجعي تمسخري عا حدا بيشرف اهلك ولي فاجرة,1
 ان شاء الله بيقبرك و نرتاح من قرفك,1
" عن اي ظلم تتكلمين واتتي تناصرين الظالمين 
انت حرة بتوجهك وحرة ان لا تكوني مع نصرالله 
ولكن الان انتي تنا… ://./13",0
"  ما هذا المنطق الأعوج؟ لا يحق لأي سبب ضرب وتكسير وترهيب الناس!
نحن لسنا في مزرعة.
يا ليت تكون شوي انسان.",0
 عّم تنتقدي رئيس الجمهورية يا إم نصف لسان لو جمل اطلع بحردبتوا كان وقعوا وفاك وقبتوا,1
 الله محيي البطن يلي حملك انت الصوت الصارخ في الوطن الوطن يلي بدنا ياه مش وطنهم المزور والمعبى كره وحقد و… ://./41,0
1  هيدي شافت تاريخ المذكرة . يا رب نيزك على أصناف مدعي مهنة الإعلام,0
  الله يبارك حجة ديما ماشالله ماشالله نفس الطينة,0
74964596  شو متوقع من وحدة اسمها صار #ديما_الواطية,1
" لاء انت كذابة حقك ربع وحاقدة
قال بالحرف لا نقبل باسقاط العهد ولا نؤيد استقالة الحكومة",1
 عندك حقد مش طبيعي عالسيد، بس غريب كيف مؤسسة ال بتسمح انو يكون عندا هيك موظفين بلا اخلاق,1
 ديما أشرف الناس,0
  بعد ناقصنا يمنى فواز شوفيلك شغلة تانية الفيديو موجودين,0
 يا ديما زفت اتهموك بالفهم طلعتي براءة،ليش السيد الله يحمي حمل السلاح بوجك يا برنسيسا؟؟ حمل بوج اللي بدو يعتدي عليك و عبلدك,1
 الأفعى المرقطة,1
 مين انتي حتى تخاطبي السيد ��‍♂️��‍♂️�,0
 و يا أوسخ الناس انتي يلي مع مصلحتك  بتمشي,1
 شوفيلك شي كندرجي يزبطلك نيعك,1
_  معتوهة وفلتانة,1
 قد ما انت معصبه الصحيفة صارت معك صفيحة بنزين�,0
 ما اسأل دمك ، طرطورة السياسيين,1
 تفه ما أبشعك�,1
